sdr,theta,phi,gamma,bx,by,bz
200.0,3.4359205257746406,-0.8817205936903099,0.9879667541698127,187.08661529733573,191.4842110034388,137.84925912449756
200.0,2.769212224460114,-0.36743279620858427,1.9122060574138409,197.60971204384919,190.5322262024228,147.1834985040489
200.0,2.3873861097781965,-0.598365360048609,0.7159237842831281,199.81700101777653,157.74413026783085,148.90085775479784
200.0,3.1679609397405666,-0.45796166235802305,2.3371175816446907,175.02826310242483,178.94248585647063,194.46154860143446
200.0,2.633835147439869,0.22260723818627715,1.4635691040121879,172.68363967469764,203.4451694152026,153.83059396532047
200.0,2.3873174323023276,0.38143235483783267,2.370575312616766,194.37279169707335,176.8852314866902,178.57705871050695
200.0,3.231003248467382,-0.6368791840155202,0.9062221483150676,207.95320236500737,165.1464865573052,175.94062342806149
200.0,2.5367623048967713,0.33756301644985665,2.013237405310596,151.03473094691896,184.0458140213149,196.6684204753289
200.0,2.7989454913599596,0.770163478624285,2.149551729365621,180.88632271380098,179.98606077151305,140.836676817988
200.0,3.194355048762314,-0.6368300579582664,1.0246639875190535,153.8695707931884,174.20019748337512,194.52718213790888
200.0,3.216856496586108,0.9059909009460285,0.9545044941123655,165.50674570563794,169.63228295650288,170.9367263030247
200.0,2.461306918585313,-0.9486155081406896,1.0820825532872758,207.2463390835777,159.96546031862857,182.38774169026632
200.0,3.451528276880603,0.7871319591909856,2.3786637322720914,168.15842743070115,157.55988095982806,169.65183432538794
200.0,2.867970624148014,0.3991234842410336,2.5864825528332567,174.1926296168964,189.62324813731993,148.49882664203784
200.0,2.9878594199324,0.6125676457753908,2.292060153060876,204.16693377787078,157.25648418438826,189.81931269124644
200.0,3.479277438990515,0.6323735534461217,2.377773096247428,201.87293239450506,172.79795386781655,152.5259376169444
200.0,2.7152723830319476,-0.655131851155638,1.1121763951366002,181.7068716382977,185.77300443039852,169.92855231032186
200.0,3.508513755258517,-0.36850327877055733,2.3865464171567474,202.1529933604571,182.73731417904264,164.67869516065366
200.0,2.8413005002349845,-0.36721606050301103,0.9948202480584039,170.26786942608175,210.5286089603468,144.38671863956827
200.0,3.0239404303153687,-0.09366419629061573,2.0780388811369965,181.68655400372688,186.80314077892854,144.20225962335405
200.0,2.7787078475393914,-0.12633967328835538,1.479517113524368,193.07757296978895,157.948876596967,169.42055091232203
200.0,2.704718559917015,-0.6038948272161264,0.8099281671400899,180.18443372361546,156.87428292131045,162.31911294130344
200.0,3.0044958122656693,-0.27323080188517546,1.9464363311315198,159.14671336944488,170.3721686932912,194.97953750827128
200.0,3.595855674080469,-0.5960451326063354,0.9474825814199515,189.3375504196919,195.87852475978568,190.10484100308344
200.0,3.127167885972808,-0.23487555227599266,2.6054035710789494,202.95615688448322,196.60158135759326,151.79134466012468
200.0,3.4066914125119325,-0.6272702115469533,0.8725187793307052,210.44982351734083,203.13256843627607,176.2872310419591
200.0,2.4524202486833846,0.24608818927234166,1.3533184680449108,195.30851941819185,189.81665847681288,166.707381657774
200.0,3.189026073459085,-0.7314393358857973,0.5846874547481895,178.73528496701132,177.06025405023655,172.6797083434723
200.0,2.924345874135706,0.6527633873438645,1.5992081628172035,155.27710190300763,152.94101532004476,168.29817892992708
200.0,2.5319242116731435,-0.015917486105193834,1.935804444542553,192.96708201582456,180.92781012488888,161.21636855475697
200.0,3.8179242468871104,0.8240934160415625,2.3123301808894396,201.50281462139893,195.71336387622006,153.92854459390534
200.0,3.131183546081994,0.6869751813618978,0.8122674425242101,188.4706170858376,201.02124366676838,143.95347007276433
200.0,3.578824942403107,-0.3771857296233875,1.9104816661527269,159.8765736163987,200.943406066994,148.437904375433
200.0,3.8628610430114043,0.958315790361316,2.4579624119818426,191.06344659768547,150.29792640011343,184.7596276227519
200.0,2.997188198601501,-0.0753878707766511,1.832401763130928,157.2713790181247,183.66687803507875,187.4508282133362
200.0,3.0277079647325102,0.17236125399717084,2.0005357459551263,189.81693753205553,191.16076263017501,136.49346068307864
200.0,2.590246908389544,-0.7616987364746246,1.6385839799871615,157.2194077054767,166.0208838245285,170.58981430105658
200.0,2.6868254761870904,-0.7300049054286458,2.1338723811958062,150.23319704481014,157.5386580134623,165.75404510272267
200.0,3.2479575152653526,0.2848912505514498,1.2444464347758917,178.2636777706775,193.25004410459377,166.6584193710307
200.0,3.6408249590993194,-0.19303501744391127,2.4833598264402297,183.65283576735158,189.57139645569322,181.31771029025128
200.0,3.0364123950380804,0.6949846908815682,2.0316306389441734,172.66791715977365,171.97606807329862,161.48459374524228
200.0,3.433145974455281,0.46300576957493966,1.8104385593231667,157.92622146256085,188.7827323240216,169.3974839634887
200.0,3.0223392050972686,-0.14604149004666356,0.6783400585420812,208.20443946509414,166.6107798181399,148.08526225594997
200.0,2.3783558816824284,0.4884901401107975,1.0920310749814446,164.57624474553756,179.11290834931648,146.86206850359392
200.0,2.5080469749349117,0.2948241014926556,0.9145059088942837,205.30178705075423,176.36004492982278,197.01990132151644
200.0,2.9117224038927336,0.1524716675301654,0.8982453880169272,164.66421745243815,173.94510030513007,160.36504489249876
200.0,3.7123221148689485,1.0112492242548388,1.4221878719293224,172.34584954296363,198.6137087051248,175.48179943103614
200.0,2.539480035906867,0.9557072395827448,1.721282589445865,154.70354963765135,200.3961725155093,196.16223803958792
200.0,3.4293376164174245,0.8674367621646648,2.6062836905313933,176.0147864216552,209.7092599223737,165.98716483216162
200.0,3.8156493538719385,0.15912138908282825,0.631203747569931,159.85418806036438,181.44982312375922,138.48026160997804
200.0,3.612275423984973,0.030458859465433807,2.0153262997195336,177.97281999836517,180.84299365434902,190.02498206723453
200.0,2.4813643781631605,0.49128227249654377,2.116458697984255,177.26319862819662,188.45965668481307,136.86129552958528
200.0,3.5541658929109543,-0.5745380142200354,1.349104814218256,195.30840035598376,205.82558910099624,154.59599873849356
200.0,3.4213225771720066,-0.6678523550877316,0.8806196114973199,182.51491263198199,188.01813006044983,193.72634206041508
200.0,3.8498427675379987,-0.09162533163191222,1.4059971038507304,209.66648998593328,210.32318560658848,142.2315860219257
200.0,3.190806160743743,-0.44962336965898353,1.6237232780313293,167.23339005870557,172.49367233293873,187.16154560741177
200.0,3.7463939717222354,-0.9826999285813275,1.2148598444836636,157.65367698164923,152.52137753498232,186.6848520330791
200.0,3.3433012071429817,0.7681340706169617,1.0999992249615516,195.40792511111016,194.74983075042755,192.38323833667923
200.0,3.7774435562679685,-0.5180151110793757,0.8930545612160457,178.26111777110617,205.40219277737674,141.25248184807083
200.0,2.978137700316391,0.7856134111905639,1.112890584963735,150.50309824237326,187.45182070479453,144.42355503102706
200.0,3.814655441399334,0.8014735677221689,2.2926450632624586,183.82819872918384,198.38685474541103,153.8531094834151
200.0,3.925837064524201,0.6011254130813646,0.5296347401876114,169.46025166654337,169.47219129482622,145.3878331547297
200.0,3.2041956922269543,0.1873922896372453,0.7419500145522324,206.45787433088202,173.54282625500878,157.1908471580659
200.0,3.2589224784582136,-1.008554646791655,1.6659374935993925,173.29930278805733,208.08353879559075,190.37378770122945
200.0,2.829519240633465,-0.7474834723708226,1.7988359358363664,181.35537718854263,191.97794751851268,165.42178437563493
200.0,2.592426254711702,-0.04601280092432991,0.7159794584754211,194.41538043250137,165.23473272395523,157.4631064662043
200.0,3.849074062301558,-0.08259335889682529,2.283104822914111,202.68646078844634,176.49047539680097,161.17302775026775
200.0,3.147345889368365,-0.7707994483966496,1.294994469446065,206.4185633635268,186.74958389759774,186.5305557379563
200.0,3.279753999579898,-0.9768521762468613,1.4877831725697024,181.5364808347294,190.30907127751772,195.68750456286665
200.0,3.3134134271143068,0.7500181020497989,2.0283928550201313,199.96195743275038,203.93968257433394,174.61521033207464
200.0,2.4912068953069375,0.227214468355321,0.9057355072000297,185.25589739016343,154.77545201867306,181.38251522176947
200.0,3.1667714437503385,-0.06691211813325226,1.2555933997451816,210.78506252049027,179.77744512493447,145.7453606162934
200.0,3.8313215910850795,-0.45270782036179036,0.9671614874220401,175.29663360743768,157.68149503725706,196.79301211115913
200.0,3.6172708453331306,-0.5094906661167351,2.0468659873523993,205.9311751998869,154.96820858068787,179.15044320221097
200.0,3.9031664916100173,0.4600203770501927,2.0720188247102063,199.07390386260647,163.9278421656644,179.72973066379706
200.0,3.090286277639903,-0.8795516401579884,1.945730582614569,168.02613769354244,161.74132723367904,194.52874974318752
200.0,3.1495293705232337,0.4410876259211396,2.0847451140555036,188.1085253922501,196.09817027230213,138.07670823014263
200.0,3.192917013684616,0.25512036076621825,2.614517319202619,187.80750728718215,201.1978137192702,173.18148973084507
200.0,3.4053613544129346,-0.12360909597014003,1.9408867969466304,201.79098864478917,159.6377465873288,174.69576726422713
200.0,3.567019503383128,-0.3470969860045573,1.608624351229379,163.67142387055932,209.5251779832397,194.0209068364007
200.0,2.9897852570368624,0.43420242218302874,0.6000217602084975,157.69417476262495,201.52671963452394,154.53312744112893
200.0,3.830068403208216,-0.5478516680912562,1.4371174911715556,186.21650763469853,197.91052055862326,180.6683034836817
200.0,3.908980712732091,-0.5303338970577209,1.641632343618342,195.65713843106485,195.68048821485493,191.2494014123337
200.0,3.664258099588026,0.5679471557102986,2.2828544667830943,185.19093651671463,186.86693581963783,181.5630403383867
200.0,3.251422589706153,-0.931516257788829,1.0514202913543464,177.48577917777496,172.65537963037397,176.52244593371051
200.0,2.6101169264494066,0.05217552126251945,2.500315695986729,175.30233940550517,176.70429980558123,177.6105037696136
200.0,3.785443453041681,-0.022638928576407258,1.814445446357759,177.013102176448,199.17494079745947,187.1860978515139
200.0,3.1966302573620036,-0.9609839671730227,2.5988969918674227,155.10946943929468,194.38136062587773,171.11485729098516
200.0,3.3733844550696235,-0.5732940245536136,0.9048244892318971,150.47309570013383,185.5939822987386,178.46677073729617
200.0,3.651355824899391,-0.5298175404678805,1.1382175099509186,203.502635892226,168.58038280859222,155.9484675044392
200.0,3.2984765317125717,-0.4119778954974608,0.5732611983068805,177.01509088658048,191.33639662313624,175.8917761103139
200.0,2.853494552289638,0.6048767874049132,0.5734326090590071,207.47568686371633,180.75438568351075,155.28512890335406
200.0,3.139414593572288,-0.19335827785396653,2.550286663872365,158.49257718232678,150.9767405758372,176.5196198424298
200.0,3.1038061737419538,-0.518149860215384,1.0380272177363052,197.8568588985273,201.84170983191837,143.25809796903619
200.0,2.6099786969395393,0.9034782298817703,1.8544981438385593,188.58247815149434,197.60777659167772,172.7679648777909
200.0,2.7020804185765837,0.8747025090814118,1.3620157116942826,178.3529768914651,184.401529238738,165.42131177152575
200.0,3.278638296462457,-0.5080575911869686,0.8225649249175283,193.93285804647027,203.36820934211212,158.50439622139217
200.0,3.806099729090751,-0.9064988657374093,1.6814126037748955,183.096594218733,151.4299457676184,137.57147829353437
200.0,3.2576771089517975,-1.0033175253012745,1.7920038007208559,164.92490543346412,168.16278019238166,136.2938689132757
200.0,2.7239913587702533,-0.2162921956007281,1.1154716805889708,199.1919952079989,173.81795434521948,184.3107269134756
200.0,2.9464687776047325,-0.3941797178525027,2.572224898777395,160.57735785776066,168.0876735587532,150.06785816338714
200.0,3.230109711801446,-0.898026365237543,2.36036817356757,200.04456558791117,201.82560528901718,136.97665582583548
200.0,3.1863219047756175,-0.7696285243242271,2.070363559443849,197.79614533571032,191.78079163039487,173.28007026665765
200.0,2.8631283488970993,0.9681964093822806,2.3071633054102225,163.51839752444,185.08824270683763,178.8353341615073
200.0,3.193708465988065,-0.10609530320028904,2.5868126365011195,183.00099403361352,189.61486975298982,150.69864000539152
200.0,2.678462220059722,0.7059886661283508,2.295015027705597,154.46047492457078,198.22822887453037,145.95315403434884
200.0,3.152007535232572,0.851306308041982,1.5166809744635232,175.63774772093953,203.9650375670621,167.6109857638758
200.0,3.1852896826306387,0.022753058549944916,1.755856436707222,207.69921895974403,191.37839341678716,178.71292265784723
200.0,2.9649110381477963,0.3240910171909934,2.2061532972272317,208.25369314590114,173.46634600795267,164.9964617927701
200.0,3.6596599429617527,-0.4443503636792929,0.5735534049065721,184.5101659094139,179.66541235618837,175.95695089355024
200.0,3.4351914276039572,-0.8649815533920548,0.8709832942213311,168.72633807275366,193.50454590317628,143.25938972233635
200.0,2.916823940760491,-0.12496654786225347,0.7148750453088126,176.4512445600892,195.19420330152462,163.8053721466145
200.0,2.6692443685795393,-0.17367315066785916,0.7089924449867532,203.38997874164238,173.90951923157476,183.0446536919373
200.0,3.665035481094915,1.0461877537122597,2.393966576124614,170.9651055178021,180.81117196340097,163.01175511479553
200.0,3.577893599419439,-0.9796841544082282,1.1123366788169955,194.44438051400476,175.7921729490426,136.73935867495868
200.0,3.5810046883132545,0.10633600318465009,0.9371454165130337,156.30804002119143,165.14729011152338,185.2202538427429
200.0,2.734476047664359,-0.01936166712942411,1.85518410207692,196.47463989987517,180.14361880138682,181.9217875097125
200.0,3.0285563654274297,-0.5535114428821042,0.921617086040392,204.30431046608058,198.4238858658925,142.29673438470473
200.0,3.5562955891516763,0.8439761952960732,2.11134310972796,187.73036821583685,184.07489089484952,179.26042910030162
200.0,2.3835399081699005,0.11817893082290976,0.7904612989448326,199.77814419414008,185.1975594203576,155.95909194613014
200.0,2.8140422164281538,-0.43244098476947845,2.395279337471413,210.611449154075,202.1387374606589,178.89331621419177
200.0,2.692370971343096,0.9223361224845232,2.4765018926020366,208.95118106043765,196.09105682913582,162.75339031938424
200.0,3.2930295222821204,0.02714898797687293,0.684727239056423,159.7774383234858,162.1886182974856,187.66071884095726
200.0,2.745216707128199,0.27449314360304045,1.5849155725655064,170.9345054206013,202.28424090038817,174.26408808667944
200.0,3.7223084465183396,0.9555090769581842,2.2369204058157086,194.38049799761623,206.1987661336438,153.43729546397242
200.0,3.176941806916007,-0.7069193574292569,1.1666410055894119,169.23655294763816,207.14312471898592,166.00614895805597
200.0,2.5488817033810394,-0.14583238045286162,1.2416837608849653,157.49131726190913,207.1335085116037,175.92235442939875
200.0,3.8356248197607448,-0.8430607435254295,0.560180686204353,189.4955653246842,161.0343955778229,187.46598904385363
200.0,3.2326031534442348,0.549349364055028,2.502011278301423,177.94358856480414,175.64915079459342,179.39750148884914
200.0,3.2698303148141923,0.6104167265673253,2.2421032704359565,201.37843512144298,185.62624907555897,146.64694104581156
200.0,3.5827132398579953,-0.9187334710779339,2.1691777157334284,152.6414059200207,175.4025159321369,142.43331706722998
200.0,2.4269391847003847,-0.9587882872783297,1.7350706927571504,156.46835698904124,204.0218000781323,184.66597717217564
200.0,2.507406009085507,-0.8447760266196238,1.2635752902254036,198.24972384769924,181.89049732884723,187.43179979448394
200.0,3.883129836241375,-0.680163385131975,1.061837920687081,162.00218395259233,201.29376761474933,182.15140433811
200.0,3.5874381064109677,-0.675207311890422,1.922296343812691,179.22938526249047,174.69137280027155,145.4616669901536
200.0,2.6520793634273776,0.4760583493188473,1.7698043130480172,193.31850569900953,158.41724267978057,190.17095040704956
200.0,3.4208307005033998,0.46926305033258675,1.9082265057665568,200.8260110093248,195.92091380672503,179.4328159016261
200.0,2.736826059453727,0.4634484237635643,0.5922165033568315,205.2774924990839,170.71186945675004,162.87016217228344
200.0,3.4924158501240354,-0.9170008309523179,2.51726435186799,205.18170429334413,177.14760111630792,139.40312861625392
200.0,3.3995850243439487,-0.7786475555991474,2.5264853773722473,182.977338201319,210.9615589904001,137.90708776204374
200.0,2.3883089414900383,-0.5862861353093411,1.2130096925557488,173.1812344736094,181.06327717821085,180.61867234350794
200.0,3.622176355278686,0.46781984830019074,2.002441979025078,192.95549843131363,161.65325557716343,139.8512347062827
200.0,2.595232391248943,-0.8608040279519006,2.592447716354119,166.37254825194685,210.49282860546379,173.14004799890927
200.0,2.3897843642184924,-0.33807112079767876,2.153406202276856,154.86880049696072,151.42249320965547,148.37587085240202
200.0,2.538129688210064,0.10100682792333693,1.7711223987731393,170.00427762972734,158.20182783864547,182.8657049164182
200.0,3.224028521600463,0.9682714789466791,1.131168891957762,194.75511596969938,209.88227488780228,173.58579155493794
200.0,3.3471517095235126,0.5683968913315176,1.7399754277414452,163.59520475825485,185.42934698132387,184.84651173832575
200.0,3.059706340832743,-0.8055076470095708,2.038717464972459,176.3390954431809,198.9784383940117,161.05660179536318
200.0,3.3083186535156464,0.8899602279010403,1.670101833351327,189.98430694640086,151.44425405558417,158.13148338925706
200.0,2.908701059673314,0.961035751019564,2.07140682689936,152.5481397925512,201.0510681653569,151.10917323221838
200.0,3.316392205808727,0.8126654267631579,0.9270930982745726,184.53951328136063,186.09751569384517,175.98990989447526
200.0,3.1911054671599444,0.8067234781727803,1.3731402568518218,151.66919503008268,192.84634667093,140.4600028976202
200.0,3.865811234792632,0.36192402302546345,0.7390186672975778,177.90614497410968,171.30887838391013,153.1201907451346
200.0,3.5757272781342984,-0.1906110279989054,1.1516803442256665,177.0176729815849,160.75250042988168,146.4075239213268
200.0,2.3604484096063074,-0.5106133289861987,0.955712100035661,185.14429470254476,158.01681360802004,153.24022371270425
200.0,2.614119172626457,-0.9289877619959893,1.1923010982068458,154.49468761766667,168.29243704718212,187.906139892303
200.0,2.432312409942414,-0.7531859164069309,1.1022395624588515,153.96320001657892,186.17279314179038,163.7552484328767
200.0,2.6300968643086176,0.06176313943886713,1.7180853008211976,193.08570378666795,159.56028441762314,176.29260355648032
200.0,2.840064754707085,-0.30536898615433583,1.3074134033772524,154.0259941143471,205.18469383980164,150.4138854485303
200.0,3.6789194905705163,-0.38233263572696363,1.8715028282671387,160.7806809854818,174.94519989974017,165.27867325073117
200.0,2.9842203975713164,0.2537891038157023,0.8144185933865321,173.30205307793824,181.61274816131095,191.5043319954885
200.0,3.5375574559610414,0.3725737196049279,1.320434330199864,154.0836972882256,205.13402026156686,186.8313893780095
200.0,3.542004636306441,0.8664406236804332,0.761826952560805,155.47593852646443,163.67422958774503,162.14025994980494
200.0,3.8981313225680863,-0.8994723192847021,0.8695465226594157,164.3793653408121,171.11422080888377,193.0489462902905
200.0,2.555737189219058,-0.6750729133240838,1.0527424757067614,183.04434324870425,164.7870275928542,178.1755391367496
200.0,3.698904504806876,0.4141570914650705,0.536326318285546,200.95249279608439,184.97217031452465,160.31930202944534
200.0,2.4639113697926684,0.8354616000418411,1.8689350193854253,186.38886034419838,209.49160056354285,136.85057452322891
200.0,3.7849351952536896,-0.24115941334169833,0.9130849121347188,164.30780149354246,180.01771653180958,196.0251908328848
200.0,2.822099308808977,0.18684980863718836,2.5654900868497057,200.78346592125055,182.4028944786039,136.5789922988809
200.0,2.776006799424578,-0.5868736852240567,2.3505776495339,190.86255659051224,187.8237696411959,142.14120623201697
200.0,2.8883089376524733,0.6822354448623755,2.3863574366238605,152.01943341593721,172.4985235275736,148.8923820489706
200.0,3.159928293979376,-0.2660354851171486,0.9238351109362224,168.57657293485062,163.1471934582928,153.56483882305395
200.0,2.77527497072786,-0.8713840749975847,0.6334712627701679,165.52617409931952,166.22610920929594,149.9867555931314
200.0,2.5020348198049143,0.8910370660983495,1.576036750252083,175.96711000913345,178.69419314623443,165.00028864880804
200.0,2.716620779355324,-0.4025427323087686,2.607425332634155,184.95302059791334,202.80239929543657,188.742074345214
200.0,2.5726209806904583,0.38788139595694093,0.5481622554645513,150.91624999576263,200.02773730124628,164.1687040524285
200.0,3.6468405443448475,0.8438484769065642,2.0055655027291537,200.63267142034312,152.84038469297295,142.8120199997991
200.0,3.1963213210956662,-0.10186317460279781,2.579830917056465,196.26155639919222,170.14421102022172,189.11143440561602
200.0,3.628846069527887,0.41919775331158915,0.81005656986526,163.1682828714953,210.82556601596642,167.51299724712388
200.0,2.9789375124560538,-0.9147378802005938,1.8913929896374944,175.08003264499473,173.87749543051888,195.3306747961508
200.0,3.6408143996140265,0.9068825963662852,1.3960453365304355,177.5579639041277,155.3380179003338,191.9031430206457
200.0,2.7611657999375696,-0.30296184263642756,2.0210516785192914,176.70833536928916,201.9379695771623,177.943173316206
200.0,2.841141349449004,0.7995266904241929,2.3227412303006503,182.27947377696967,155.9105681301119,173.1291906793467
200.0,3.3805928999443093,0.1298781934820712,0.5470273762746154,168.57541739993252,170.84294242271142,178.4119995480068
200.0,3.0017387516905862,0.6566888221248206,1.8807432533009898,156.84198703756536,153.51459235200122,139.50364552923355
200.0,2.4171723379850625,0.6015641132762817,0.5965227818543543,172.49167739250564,175.02855536951935,185.30312243135702
200.0,2.5773073785719998,0.6881354021210557,2.1372301072286115,203.83951159990144,207.29330377773496,141.86609777294666
200.0,2.998937694422065,-0.10309266277945273,1.8780911776897096,186.5280902274908,151.51318260895326,155.19113444171367
200.0,3.732781494572099,0.8827226651449163,1.88405989269827,210.67773496591954,198.16461789241959,159.29610396456707
200.0,3.531571077228001,0.41568559287400997,1.9837677769243303,150.13103372590302,178.25150702117944,154.34176201054478
200.0,3.4473459564738844,0.021798470726482222,1.4718605604125057,181.32744221034494,171.83210548914036,149.21179830792647
200.0,3.266961627513032,0.6155765156701078,2.2899239726287477,175.16076112669114,185.0186467688127,147.9874792203708
200.0,3.4723932327247042,0.011420164293318269,1.6196731249625549,198.95369279558037,167.21851714344115,157.7019235561663
200.0,2.7785110715534875,0.9084922766680861,1.4647108707197516,168.948474797669,170.45323556219944,185.92083508545784
200.0,2.580336042721756,0.9816944427349361,0.7234730860302259,161.7845396967807,154.91304158510917,191.51959221357927
200.0,2.8510779292146804,0.32630962980187816,2.0633144067949916,157.4689956351483,175.9472519218142,146.49734336507015
200.0,3.29773953757595,0.5512828003354893,1.3940394541461978,180.90704322620525,169.04049523135478,193.03922158111055
200.0,3.8527838702390627,-0.24042438122249787,1.547960369850594,189.46598895212367,172.74610998364568,155.41524630224404
200.0,2.899164551787296,0.8991832000291489,1.303111905523687,196.97933871709742,172.90872491972604,163.08278695859963
200.0,2.8886275325506263,-0.9171610484112441,1.2866356898724933,167.03856278364424,158.9329376705134,180.15134462675402
200.0,3.8334114444643186,0.8775130511802767,0.5379335528183458,150.56236699205758,191.3746571158669,136.61979912652407
200.0,2.85263596276547,-0.24049851088248508,2.3294317663790802,169.22562217233676,207.67871768338597,178.4861380197948
200.0,3.1927972067728034,-0.3462103948162705,1.9336202944103755,171.86543684927796,193.4888426644709,185.34676099809343
200.0,3.2821497617506545,-0.5823750676323998,0.7342659562647286,183.00884878247422,178.36304341841495,165.2028200812779
200.0,2.8258765157398456,-0.6588333767915678,1.7828677768497674,181.62558257689548,157.88672846105453,146.90683989472032
200.0,2.5056722679513674,0.5520649519110226,1.4641712418888362,156.3986956123239,208.4121693512265,160.43301054140917
200.0,3.804876334519613,0.37069171448060345,1.9288706710888694,184.88294003740032,188.58126445189583,162.74844254254126
200.0,2.842178186908157,-0.6206316807529457,1.286642955876349,154.11372759428042,185.0461556463544,152.14676797873437
200.0,3.7534572548083327,0.06777875769939845,0.7667797309992099,170.83377767980681,163.3381405446336,189.77572832704462
200.0,3.7539409642753054,-0.2432737083766009,2.1293590066777592,156.7858605329948,194.90457268060078,168.43000537539632
200.0,2.521825970436494,-0.2978018495991833,1.8013824152953026,178.51051056986572,150.8625042537241,145.75515900222763
200.0,2.469596929981578,-0.8049425951392374,0.5518727261852474,189.6470778106947,210.68944379714208,179.87577310075264
200.0,3.5811040801197365,-0.9756551669663315,0.8927560542427218,173.96981282233486,186.24777130878783,186.05439105699878
200.0,2.9184459874233744,0.5981803892882933,1.4579586971703793,205.7871549190273,166.13723231693226,161.44089784779058
200.0,3.4430938490671448,0.7210412060675893,2.422831379751436,200.8179075256997,189.99820591127036,148.63729088477913
200.0,2.618838035356484,0.39721334408179776,1.663028394949552,155.52843379257317,204.28566084712645,173.32486352491594
200.0,2.6445205494789987,0.6731980557345447,1.6633012302677452,171.43758217635832,177.57255382398617,182.2281363463329
200.0,3.57749294436979,-0.18389191886465173,0.5407045262615016,198.5895521729836,173.95258781096976,149.52155505209714
200.0,3.8381999970322735,0.43631118488055076,1.4309206555057776,176.12404860611502,203.4563402326005,196.58878336638145
200.0,3.6427208326445446,0.5551274865188993,2.2402460285930523,172.10320306225483,166.3036515276182,146.01457176747024
200.0,2.826872826186918,0.04618129249529557,0.6065863116745279,184.35566812353642,150.29904359313932,149.0877553195773
200.0,3.6565182708156283,0.5048440555447373,1.584691778336809,187.2405881820646,159.46828315498084,139.7552002081729
200.0,2.419269730093263,0.591046367162952,1.6862964737600834,167.26688308304483,206.73259344530854,149.88641432701587
200.0,2.6163427206857834,-0.9329708253960828,1.8307173673514074,182.41613985854949,160.53742497858127,185.76876861980767
200.0,3.4347876936543793,0.08456297577431804,2.5995856369302404,183.1530029026236,173.62753404539794,152.21885252902635
200.0,2.8166387020511623,0.48810132719485955,1.6110926553788911,160.22413613547468,194.50316327555598,188.21008507153002
200.0,3.733704500057513,0.3424900130785955,1.332810994822831,152.94772603714432,182.94913937246278,179.1812105265146
200.0,3.0222772269909544,-0.7582648769181285,1.0244612137321583,188.6491857599866,188.2418608599555,180.64221104116479
200.0,3.40408858865171,-0.9504035625127909,0.9382523000262937,151.77932066609014,193.42676903598235,170.81279509973035
200.0,2.457307671924844,0.3598913143381459,1.9449084588095666,157.7179086347619,176.37003394653627,136.4658727635871
200.0,2.9634120305504115,0.7560236134754015,2.409545855630955,196.46757354128312,191.2703242999831,187.27252569614896
200.0,3.8803693692946895,-0.92553260829892,0.77884647050014,179.5962976160814,165.02620396323357,172.17361280481435
200.0,2.964204168733934,0.8884470997944329,2.2451713726944025,193.64345899184994,201.44369951137446,147.3885740433946
200.0,3.160226388679677,0.7348677095790606,0.6142239956394255,171.5779294962519,189.94971342956273,186.00167112287906
200.0,3.6650270900031874,-0.23833981261459591,0.9549525049472384,173.80791976213658,203.38202339782111,148.62538884083241
200.0,3.892731781176435,0.501942013234681,1.6090734753754534,169.1129412086658,188.45717101173273,165.21768760562813
200.0,3.802073715317669,-0.5134128836086048,1.9863335270099254,176.5970448480906,170.16375090579376,141.43050189391454
200.0,3.525745541845235,0.2981570734888108,1.700090242247068,168.02834755759687,167.9557580022825,137.56011974155436
200.0,2.7217660463786,0.43353401163646144,1.36852740647372,198.9553950463363,188.44759156816679,155.84735893478606
200.0,3.5248333777966883,-0.4561448072617843,1.4999131184640528,187.76848746858485,181.02865437493364,196.15799894013048
200.0,3.919450641004983,0.32686751058122065,1.5506882660257895,174.3486418648227,206.75706614477852,170.21666344859426
200.0,3.0069170918083574,-0.8899793878133204,1.913362809367501,192.1283206571353,181.733577459749,170.10203858136364
200.0,3.1114343892908085,0.6874517073555888,2.3357023667196146,208.89945606313643,164.22263530233903,174.23580597701488
200.0,2.4974840610877687,0.6647506170291066,1.2315854807766082,154.46374472717918,201.21872062531958,175.45969119829678
200.0,2.5224751459178294,-0.591176812786629,1.8691401318287058,209.71737335659682,177.34257088647036,180.47204206560065
200.0,3.765681357588499,0.7778743833976303,1.2805010943118607,172.87377188471126,210.56387164424603,162.69235371041688
200.0,2.7677325074798116,0.01813422515896912,2.385036873980365,192.62843711276903,195.8183094878437,188.39380432782508
200.0,2.4365117522307203,-0.5688234677257087,1.5581030296084664,150.53732679175656,171.0373324232271,151.17121825128638
200.0,2.4319114804419537,0.3521081010785143,2.0107558786207655,206.675564573447,176.90057105415053,138.09530252089937
200.0,2.6657708118817958,-0.7045509331340811,0.886687639898141,198.89190949757122,163.4469827987902,166.45702685906213
200.0,3.3078473770575383,1.0303422858083133,2.0612316281678043,178.6180958525734,191.5776902810334,192.20554307083927
200.0,2.978347577283188,-0.5791643249173245,2.5156565616148088,209.21914185863506,159.5182608212922,142.40611051770924
200.0,3.1571728374478054,-0.997493246826362,1.3457248085803508,153.9183406699126,177.95364590590722,143.64476883475322
200.0,3.713201283671987,0.7720077350988666,0.6706256635949909,205.38121549545372,197.64818816351462,155.4726175252705
200.0,3.772741157994423,0.771805014749082,1.3217085002787614,168.86865617577595,169.12609839622533,138.77078857355602
